"","author_id","possibly_sensitive","id","text","created_at","twitter","sexe","age","majo","num_deptmt","groupe_sigle","parti_ratt_financier","nb_mandats","age_group"
"25804","539842219",FALSE,"1187310242188664832","Petit déjeuner ce matin au @MinSoliSante avec les @senateursLaREM et le président @f_patriat.

Présentation et échanges autour de la stratégie de prévention et de #ProtectionDeLEnfance et sur la nécessité de son déploiement rapide dans les territoires. https://t.co/PTgqt4ePlM","2019-10-24T10:09:55.000Z","AdrienTaquet","M",40,TRUE,"92","LREM","En marche !",1,2
"676839","34898575",FALSE,"1147422678686588928","73 #femmes sont mortes des violences de leur conjoint ou ex-conjoint depuis le 1er janvier. Malgré la grande cause nationale du quinquennat, une nouvelle loi et les nombreuses alertes des associations, les moyens font cruellement défaut... 
#feminicides
https://t.co/ON96bkSKO7","2019-07-06T08:30:59.000Z","ebareigts","F",50,FALSE,"974","NG","Parti socialiste",1,3
"574286","837694453250936837",FALSE,"1367399638345605120","Merci à @SylvainMaillard et @B_Perrut présidents du Club de la protection sociale pour leur invitation. L’occasion pour moi de dresser un bilan du développement des travailleurs #indépendants et tracer les perspectives du soutien à leur apporter, notamment à travers l’#ATI. https://t.co/UBfN93ki0e","2021-03-04T09:00:53.000Z","DDaSilva95","M",49,TRUE,"95","LREM","En marche !",1,3
"500851","3063365597",FALSE,"1237365904373153792","<U+0001F689> Rencontre avec @SNCF #TER #Touraine. <U+0001F44D>  + de 9 trains sur 10 arrivent à l’heure. Une marge <U+0001F4C8> existe que la modernisation progressive des petites lignes ferroviaires (#AgendaRural) va favoriser. La filière #hydrogène est un enjeu de performance <U+27A1><U+FE0F> #BilanCarbone &amp; @LaFrenchFab https://t.co/reGOZES7oq","2020-03-10T13:13:15.000Z","LabaronneDaniel","M",62,TRUE,"37","LREM","En marche !",2,4
"1131728","753101760563179520",FALSE,"1064873409186795520","Visite ce matin de l'hôpital de #Dourdan pour évoquer :
<U+27A1><U+FE0F>L’organisation de l’offre de soins au regard des besoins du territoire
<U+27A1><U+FE0F>Les projets d’investissements à venir
<U+27A1><U+FE0F>L’inscription de l’hôpital dans #MaSanté2022 : coopération ville hôpital et le label hôpital de proximité https://t.co/ninNrZhHNK","2018-11-20T13:29:39.000Z","Romeiro1L","F",36,TRUE,"91","LREM","En marche !",1,2
"1292975","459093089",FALSE,"1294179152686456833","Les orages de ces derniers jours ont causé d’importants dégâts dans le #Loiret. De nombreux particuliers et des agriculteurs ont été victimes de ces intempéries. https://t.co/Z8kwQFyjKp","2020-08-14T07:48:49.000Z","DuboisMarianne","F",60,FALSE,"45","LR","Les R<e9>publicains",1,4
"1871814","207187853",FALSE,"1342149741296152576","Il est grand temps de rallumer les étoiles, alors de très belles fêtes de Noël à toutes et à tous !

Ensemble, n’oublions pas d’appliquer les gestes barrières. Avec une pensée pour tous ceux qui sont seuls ce soir, au travail ou dans la peine.

A très bientôt !
Thomas https://t.co/yzZ5CmZw4b","2020-12-24T16:46:48.000Z","tgassilloud","M",36,TRUE,"69","LREM","En marche !",2,2
"1678044","438305534",FALSE,"1302952610857713665","#DirectAN Mercredi 23 septembre, la représentation nationale honorera, dans l'hémicycle, l'infatigable républicain que fut le Président Chirac.

Une plaque sera apposée sur le siège 99, celui qu'il occupait avant d'être élu Président de la République. 
https://t.co/clQmNRCU5R","2020-09-07T12:51:24.000Z","RichardFerrand","M",55,TRUE,"29","LREM","En marche !",1,4
"1881149","866978105189171201",FALSE,"1460976073429164032","Merci @PierreGattaz de défendre les mesures qui nous permettront d'arriver au plein-emploi :
1<U+20E3>Simplifier le Code du travail et notre bureaucratie
2<U+20E3>Baisser les charges/impôts qui pèsent sur les salaires nets
3<U+20E3>Entreprendre la réforme de l'Etat
...
https://t.co/kfObid6mB6]","2021-11-17T14:20:14.000Z","Typhanie_Degois","F",24,TRUE,"73","LREM","En marche !",1,1
"1361585","2370188558",FALSE,"1192932613092184064","On se retrouve demain à 13h à la Bourse du travail de Paris pour un événement en solidarité avec le peuple algérien. La révolution citoyenne menée pour la dignité populaire et le droit de décider soi-même, est le plus beau des combats, venez nombreux et nombreuses ! https://t.co/bZqt9WjsIT","2019-11-08T22:31:13.000Z","mathildepanot","F",28,FALSE,"94","LFI","La France Insoumise",1,1
"121346","977015028",FALSE,"1208663828696850434","« La France a un rôle essentiel à jouer pour aider à l’émancipation de la jeunesse africaine et bâtir une relation nouvelle, à la fois passionnée et décomplexée avec le continent africain ».
#Macron #cotedivoire  https://t.co/7Fyf2Ns8KZ","2019-12-22T08:21:27.000Z","AChristine_Lang","F",56,TRUE,"75","LREM","En marche !",2,4
"1011103","80820758",FALSE,"1416330662437658625","Horrible. La misère et le dénuement tuent de nouveau.

#Marseille

https://t.co/iFgxX5ze4A","2021-07-17T09:35:18.000Z","jlmelenchon","M",66,FALSE,"13","LFI","La France Insoumise",1,5
"1148005","501564320",FALSE,"1346134470924115969","<U+0001F5E3> Dans une interview, je reviens sur l'urgence de légiférer sur les #thérapiesdeconversion.

<U+0001F449> Pour écouter le podcast : https://t.co/nTTMtxsPxX","2021-01-04T16:40:42.000Z","LaurenceVanceu","F",47,TRUE,"3","LREM","En marche !",1,3
"852315","374055885",FALSE,"1051720825517330432","A la veille de la Journée nationale contre le #GaspillageAlimentaire, retrouvons-nous à 14 h sur @RMCinfo avec @MaitenaBiraben 

#16octobre https://t.co/xTX8CTXLeA","2018-10-15T06:25:59.000Z","guillaumegarot","M",51,FALSE,"53","NG","Parti socialiste",1,3
"1420729","471076259",FALSE,"1447875308145844226","Merci @RichardFerrand, @chapelierannie d'avoir invité professeur et élèves du collège Jean Racine de @VilledAles. L'assassinat de #SamuelPaty reste une blessure, un an après. Ces mots réaffirment la #libertédexpression, ici dans sa maison  l'#AN, et la grandeur des enseignants. https://t.co/OS90jeGdir","2021-10-12T10:42:28.000Z","clapotmireille","F",54,TRUE,"26","LREM","En marche !",1,3
"1038226","814331851070382080",FALSE,"1214921721049956354","<U+27A1><U+FE0F>Ce matin, restitution du rapport d’information sur la politique immobilière du ministère des Armées. 

<U+0001F449> De toute évidence, il va falloir poursuivre les efforts du plan famille. 

@AN_Defense @Defense_gouv @florence_parly @LaREM_AN https://t.co/MqxVSu3lYs","2020-01-08T14:48:05.000Z","J_M_Jacques","M",49,TRUE,"56","LREM","En marche !",2,3
"1450910","1572573320",FALSE,"1432980771762016263","<U+0001F534><U+2753><U+0001F58B>QUESTION ECRITE AU GOUVERNEMENT.
« RENTREE SCOLAIRE : UN JOUR SANS FIN ! »
#RentreeScolaire
#PurificateurDair
#EductionNationale
#Blanquer
#Covid
#Protocole 
#Provocation 
#Mepris 
#UnJourSansFin https://t.co/imIv2Mp7p3","2021-09-01T08:16:54.000Z","mressiguier","F",40,FALSE,"34","LFI","La France Insoumise",1,2
"10830","3023497329",FALSE,"1285467862644203522","""Travailler plus"", ""produire plus"". Emmanuel Macron prétend proposer un nouveau chemin mais en réalité sa trajectoire ne change pas. Les ministres se succèdent pour défendre une réforme de l'assurance chômage et une réforme des retraites profondément injustes. #LaMatinaleLCI","2020-07-21T06:53:15.000Z","AQuatennens","M",27,FALSE,"59","LFI","La France Insoumise",1,1
"1331393","96111834",FALSE,"943544335978631169","Ce soir nous parlons de la grandeur de la France, et pour que la France soit grande, il nous faut encore et toujours plus d’audace. <U+0001F1EB><U+0001F1F7> #LaFranceAudacieuse https://t.co/jTiYLo5AbQ","2017-12-20T18:11:14.000Z","marinebrenier","F",31,TRUE,"6","LR","Les R<e9>publicains",2,1
"46571","4070381506",FALSE,"1282753313851809795","<U+0001F58B><U+FE0F>Accords signés ce jour:
Le #SegurDeLaSante c'est plus de 8 milliards d'euros de revalorisation des salaires <U+2795> gestion des carrières rénovée. Un engagement du président @EmmanuelMacron, une avancée majeure attendue <U+0001F44F><U+0001F44F> Au delà des applaudissements, une vraie reconnaissance. https://t.co/acNz8GdIDx","2020-07-13T19:06:37.000Z","ainakuric","F",30,TRUE,"51","LREM","En marche !",1,1
"373286","861942866989469697",FALSE,"1437837839992037377","Nous sommes très nombreuses et nombreux pour cette dernière soirée conviviale autour de @delphinebatho et toute l’équipe #LAutreEcologie, avant l’ouverture des bureaux de vote jeudi <U+0001F60D>

#PrimaireEcologiste #batho2022 #decroissance https://t.co/4uGureM2o3","2021-09-14T17:57:09.000Z","VillaniCedric","M",44,TRUE,"91","LREM","En marche !",1,2
"1720406","119509912",FALSE,"1037622636833071104","COMMUNIQUÉ DE PRESSE Amendement déposé à l'@AssembleeNat afin d'adapter les règles du licenciement économique au régime de la franchise. <U+2705>« À partir des constats sur le terrain, comblons les vides juridiques pour que les mêmes situations ne se reproduisent pas ailleurs. » #PACTE https://t.co/KOxerXarQs","2018-09-06T08:44:49.000Z","saidahamada","M",45,TRUE,"13","LREM","En marche !",1,3
"202458","37509285",FALSE,"958648631879520257","« On constate un manque de temps alloué aux enseignants pour l’écoute des parents. La difficulté du langage utilisé ne doit pas être discriminante. Il faut une école qui soit inclusive. » #ParentsEcole","2018-01-31T10:30:19.000Z","auroreberge","F",31,TRUE,"78","LREM","En marche !",2,1
"71263","849566433138933760",FALSE,"1138808575940321280","Conformément aux engagements du Président de la République @EmmanuelMacron , @EPhilippePM annonce qu’il y aura un débat annuel à @AssembleeNat sur les orientations politiques/stratégiques en matière #Immigration Le 1er aura lieu en sept 2019 @gouvernementFR @Elysee @LaREM_AN <U+0001F1EB><U+0001F1F7><U+0001F1EA><U+0001F1FA> https://t.co/ohfRxCJj5E","2019-06-12T14:01:37.000Z","A_Ardisson","F",41,TRUE,"6","LREM","En marche !",1,2
"528594","263572557",FALSE,"1383158504719069186","#DirectAN Débat sur les engrais #azotés : L’article 62 du #PJLClimat se contente de dire qu’« il est envisagé » une redevance, dans une formulation sans portée et inédite dans une loi.

<U+2B07><U+FE0F> Rappel des données sur cette « bombe climatique et sanitaire » https://t.co/ypQZz9GhtV","2021-04-16T20:41:00.000Z","delphinebatho","F",44,FALSE,"79","NI","Parti socialiste",1,2
"245496","863834372125970432",FALSE,"1232364037184327684","Le déni de #démocratie : Ce sont les 8 jours d’obstruction menés par @FranceInsoumise et @deputesPCF sur les débats du PJL #Retraites. 
1 seul article examiné. Il en reste 64 !
Il s’agit d’une réforme importante pour les français.
Reprenons les débats dans de bonnes conditions ! https://t.co/ZWDFFiB6ul","2020-02-25T17:57:37.000Z","BCouillard33","F",31,TRUE,"33","LREM","En marche !",1,1
"1631289","294655305",FALSE,"1121468912959463426","#DiplomatieParlementaire Shuiskyi Oleksandr, 1er conseiller de l'ambassade d'Ukraine à Paris me remettait ce jour une coutume traditionnelle de la part de Rafat Chubarov chef de file de la communauté des Tatars de Crimée à la Rada pour les entretiens que nous avions eu en janvier https://t.co/UMIIXfo9nD","2019-04-25T17:39:59.000Z","PhilippeMichelK","M",48,TRUE,"83","MODEM","Mouvement D<e9>mocrate",1,3
"1746415","85541760",FALSE,"1402624559489167368","Merci à Elda et Estelle les fleuristes de #Passiflore à #Seclin pour leur excellent accueil ! #SeBattrePourVous https://t.co/61elWOCeQB","2021-06-09T13:52:09.000Z","SebastienHuyghe","M",48,FALSE,"59","LR","Les R<e9>publicains",1,3
"835920","947822287",FALSE,"1126774807683448832","Urgences à l'hôpital de Condom : après un an et demi de mobilisation, de  rencontres, d'interventions, l'ARS Occitanie donne son  accord pour permettre au service des urgences de Condom et sa ligne SMUR  de fonctionner totalement (1/2)... https://t.co/bc10h0F5WO","2019-05-10T09:03:43.000Z","GiseleBiemouret","F",65,FALSE,"32","NG","Parti socialiste",1,5
"119147","977015028",FALSE,"1315980315178000384","Inutile d’essayer de relativiser, les chiffres sont les chiffres. 20 000 familles ont quitté #Paris en 10 ans et le constat est implacable : il ne fait plus bon vivre dans la capitale en famille.
<U+2066>@LeParisien_75<U+2069> <U+2066>@Anne_Hidalgo<U+2069>  https://t.co/vknj8XeWT6","2020-10-13T11:38:51.000Z","AChristine_Lang","F",56,TRUE,"75","LREM","En marche !",2,4
"647980","311601642",FALSE,"1347140238142038016","<U+0001F4FA> Je serai à 15h en duplex sur @BFMTV ! https://t.co/4SpqbtXbmZ","2021-01-07T11:17:16.000Z","ericcoquerel","M",59,FALSE,"93","LFI","La France Insoumise",1,4
"978565","753225726",FALSE,"1176543148555849730","[#PJLBioéthique]

« Mes chers collègues, sur des questions qui touchent aux effets du #progrès scientifique sur notre encadrement #éthique de la #médecine et de la #recherche, il va de soi que nous sommes tenus de respecter les convictions des uns et des autres. » https://t.co/RygGpnHM92","2019-09-24T17:05:20.000Z","JFEliaou","M",61,TRUE,"34","LREM","En marche !",1,4
"171209","1855097904",FALSE,"910612296849862656","Un grand plaisir de chausser les crampons pour le match caritatif de l'Equipe des Députés / Variété Club. Guy Roux coach. Valeurs du sport. https://t.co/jXCob4bf3c","2017-09-20T21:11:04.000Z","AurelienPradie","M",31,FALSE,"46","LR","Les R<e9>publicains",1,1
"1795265","831910700574457856",FALSE,"1115299112734416898","Bravo à l'entreprise limougeaude I.CERAM qui vient de réaliser la 1ère implantation d'un sternum en céramique en Pologne. C'est un nouveau succès à la fois pour la médecine et pour #Limoges dont les entreprises rayonnent et innovent !
@LimMetropole @hautevienne_dep https://t.co/lbkVQkvlyh","2019-04-08T17:03:24.000Z","BeaudouinSo","F",45,TRUE,"87","LREM","En marche !",1,3
"979715","753225726",FALSE,"910450179052105728","#ReformesAN Présentation des axes de travail pour la réforme de l'Assemblée, je suis rapporteur du groupe sur le contrôle et l'évaluation. https://t.co/7juCuR6Wux","2017-09-20T10:26:52.000Z","JFEliaou","M",61,TRUE,"34","LREM","En marche !",1,4
"398978","522248478",FALSE,"1449073683239165961","Entretien avec Mme LE COURTOIS, Chargée de Mission pour le Service Public de l’#Insertion, de la #Formation et de l’Emploi en #Bretagne
<U+0001F449>Travail mené avec tous les acteurs pour mieux accueillir et accompagner les bénéficiaires du RSA et les jeunes vers la formation et l’#Emploi! https://t.co/G0bGGKbgol","2021-10-15T18:04:23.000Z","ChrisCloarec","F",53,TRUE,"35","LREM","En marche !",2,3
"1295871","843864760689016833",FALSE,"1432972031788732416","Bonne nouvelle pour l'insertion! 2 nouveaux décrets ont été publiés suite à la loi que j'ai portée en 2020: une étape de plus pour les personnes privées durablement d'emploi et pour les entreprises en difficulté de recrutement! 
<U+27A1><U+FE0F>https://t.co/331YEr7ibM
<U+27A1><U+FE0F>https://t.co/Ox3tA7YaxN","2021-09-01T07:42:10.000Z","verdierjouclas","F",52,TRUE,"81","LREM","En marche !",1,3
"922833","1946847096",FALSE,"1417478245637885954","Le virus circule très vite et l'augmentation est exponentielle ... À Château-Thierry comme dans le sud de l'#Aisne nous devons accélérer la #vaccination car nous avons pris du retard ! L'Etat sera au rendez,-vous pour soutenir les centres de vaccination ! https://t.co/E2FxfpInHt","2021-07-20T13:35:23.000Z","JKrabal","M",69,TRUE,"2","LREM","En marche !",2,5
"140781","372686353",FALSE,"1086250928401993732","Il y a 100 ans, la Conférence de la Paix s'ouvrait à Paris, après la boucherie de la #1GM. À l’heure où les nationalismes gangrènent <U+0001F1EA><U+0001F1FA> et le <U+0001F30D> n’oublions pas combien la paix est fragile et qu’il nous faut tout faire pour la préserver #Centenaire1418
https://t.co/BNWlfSR3yb","2019-01-18T13:16:17.000Z","ALCattelot","F",29,TRUE,"59","LREM","En marche !",1,1
