,X,text,possibly_sensitive,created_at,twitter.x,sexe,Label,sentiment,test
540,258528,"#covid19 <U+0001F4D6> Parce que la #ContinuitéPédagogique est une priorité absolue, le Ministère @EducationFrance a annoncé l’accélération du développement de la plateforme https://t.co/o0fM0aJ6sS pour faciliter le travail à distance.
@GouvernementFR  @jmblanquer https://t.co/8SzTRtVOH4",False,2020-05-25,fgranjus,F,0,0,True
541,106573,"En séance depuis ce matin pour renforcer et adapter les mesures :
<U+2705> en matière économique et sur le chômage 
<U+2705> pour les intermittents
<U+2705> pour les fédérations sportives
<U+2705> sur le droit d’asile 
<U+2705> pour l’acquisition de droits à la retraite
<U+2705>.../...
#COVID19 https://t.co/T9Wita8rnR",False,2020-05-14,bruno_fuchs,M,0,0,True
542,610228,Revue de presse 14 juin https://t.co/Y58A27JBcF https://t.co/fCxfG3I2yR,False,2017-06-15,Sonia_Krimi,F,0,0,True
543,537896,"Merci à Monsieur le Ministre et mon collègue et ami @LiogerRichard d'être présents aujourd'hui malgré la loi Élan en débat a l'hémicycle 
@MonCentreVille @Min_Territoires @MezardJacques @MairiedeMetz 
#centreville #europe #CVM @DominiqueGros57 #ActionCoeurdeVille https://t.co/WjSGptOz7h",False,2018-06-07,PatrickVignal,M,1,1,True
544,173392,<U+2049><U+FE0F><U+0001F4E8>#QEG L'association @L214 a révélé dernièrement des pratiques &amp; installations dangereuses pour les employés et qui entraînent des souffrances extrêmes pour les animaux à l'abattoir de Briec en Bretagne. Ces faits ne sont pas isolés. @J_Denormandie à quand un audit du secteur ? https://t.co/3La5omWnIA,False,2021-06-10,Deputee_Obono,F,-1,-1,True
545,116202,"Et nous en France, @EmmanuelMacron a-t-on prévu de faire quelque chose ? https://t.co/ygTBfxkLfY",False,2020-05-26,CarolineFiat54,F,-1,-1,True
546,654721,Eoures / Les Camoins / 4 Saisons / j'étais ce matin une nouvelle fois aux côtés des commerçants de nos quartiers #Legislatives2017 https://t.co/7q18syKMAr,False,2017-06-07,valerieboyer13,F,0,0,True
547,200624,"Lancement de la campagne d'information du ministère de la #Justice : ""La justice de proximité, avec vous au quotidien"" <U+0001F449>https://t.co/51IfV6tLi0",False,2021-09-09,etoututpicard,F,0,0,True
548,498478,"#DirectCirco 
Visite de l'entreprise de pisciculture ""Les poissons du soleil"" dans la zone du port de #pêche de #Frontignan 1er exportateur de méditerranée avec @StTRAVERT 
#APPM2018 https://t.co/uXniIfHR31",False,2018-06-14,demoulinem,M,0,0,True
549,667925,Juvigny / inauguration du nouveau site de Rochex https://t.co/iE0TgEEV5V https://t.co/rvkh6IimhO,False,2018-12-21,DubyMuller,F,0,0,True
550,622689,"Cette semaine de grands pas ont été faits pr lutter contre les violences conjugales avec notamment: 

<U+25B6><U+FE0F>Ordonnances de protection
<U+25B6><U+FE0F>Bracelet anti-rapprochement
<U+25B6><U+FE0F>Téléphone grave danger
<U+25B6><U+FE0F>Accès à l’hébergement

Et le 3919 : num dédié aux violences conjugales

Cc: @MarleneSchiappa https://t.co/qbOSMtEYOD",False,2019-10-11,stephane_teste,M,1,1,True
551,359431,La @FranceInsoumise aura un groupe à l'Assemblée nationale. #Législatives2017 #LégislativesFi https://t.co/x2Be3zg5JZ,False,2017-06-18,jlmelenchon,M,0,0,True
552,118935,"Le moment que nous sommes en train de vivre est un moment où la confiance est bousculée sur les plans géopolitiques, militaires. La confiance se bâtit pas à pas. C'est ce que nous avons à construire ensemble. Cette volonté est partagée. #SPIEF 2018 https://t.co/yQAjXDWgV1",False,2018-05-25,CarolineJanvier,F,0,-1,False
553,192225,"Nous sommes en deuil.
Nous partageons la profonde tristesse des proches des 13 militaires de l'opération #Barkhane décédés au #Mali. 
Hommage à la Nation <U+0001F1EB><U+0001F1F7> et à ses héros, combattants pour la liberté. #PourLaFrance https://t.co/7JBhnCQYJo",False,2019-11-26,_DidierParis,M,-1,-1,True
554,104326,"<U+0001F1EC><U+0001F1F7> Les députés européens du RN sont en première ligne pour constater l’incapacité affolante de l’UE à défendre nos frontières.

Ces dizaines de milliers de #migrants qui trépignent à la frontière turque <U+0001F1F9><U+0001F1F7> : c’est la SUBMERSION de notre continent ! https://t.co/Kv67CWqgxh",False,2020-03-10,BrunoBilde,M,-1,-1,True
555,12654,"#1jour1soutien Merci à @franck_gastal, marcheur de la 1e heure et animateur du comité @enmarchefr à #Asnières Flachat pour son soutien ! https://t.co/v70u503YTz",False,2017-06-06,AdrienTaquet,M,1,1,True
556,173270,"<U+0001F4AD>Quand le mariage de l'héritière lepéniste de 3e génération et les vacances du repris de justice du même  acabit, multicondamné pour incitation à la haine, sont en Une de magazines people, on peut s'accorder sur le fait que la normalisation de l'extrême-droite est quasi achevée.",False,2021-09-22,Deputee_Obono,F,-1,-1,True
557,575832,"#DirectCirco Fleuron de l’économie bretonne, l’industrie agroalimentaire se renouvelle continuellement pour élaborer et proposer des produits de qualité. 
Désormais installée à Saint-Hernin, l’Andouillerie du Château a su allier innovation et authenticité pour se développer. https://t.co/fTfRKI2K45",False,2019-04-24,RichardFerrand,M,1,1,True
558,209593,"<U+0001F534> Débat d'orientation des finances publiques pour 2020

<U+0001F3DB> Face à un gouvernement qui creuse la dette à un rythme effréné, j’ai défendu une vision budgétaire responsable pour mieux respecter l'argent issu des impôts des Français

https://t.co/Xh2jVU3F1d via @YouTube",False,2019-07-11,emmanuel_maquet,M,-1,0,False
559,83624,"@MarleneSchippa &amp; @gerardcollomb nous comptons sur vous pour saver la <U+260E><U+FE0F> du @lerefuge <U+0001F535>  
https://t.co/6JNYtulBG1
#SOSLeRefuge",False,2017-09-11,lachaudb,M,1,0,False
560,92029,"Visite de @handicall, Entreprise Adaptée de 100 salariés à #Bordeaux :
<U+0001F449>80% en situation de handicap
<U+0001F449>96/100 à l'indice de l'égalité salariale femmes-hommes
Un exemple d'entreprise inclusive et moderne ! 
Merci à Grégory Mouyen pour cette rencontre.
#Handicap #Inclusion #Emploi https://t.co/DCV6waap3r",False,2020-03-05,BCouillard33,F,1,1,True
561,522290,"Toujours la même horreur, toujours le même dégoût pour la lâcheté et le crime aveugle. Solidarité totale avec nos amis espagnols #Barcelone",False,2017-08-17,faureolivier,M,-1,-1,True
562,595914,<U+0001F4FA>Je vous donne rendez-vous ce soir à partir de 21h15 dans #LeGrandJT sur @CNEWS . #TNT16 @GroupeMoDem @MoDem https://t.co/UJWwR5Rem0,False,2018-12-20,sarahelhairy,F,0,0,True
563,589091,"<U+0001F535><U+26AA><U+FE0F> #MarseilleEnGrand

Merci au Premier ministre @JeanCASTEX et à la ministre @j_gourault de réunir ce soir les parlementaires pour discuter de #MarseilleEnGrand.

<U+0001F449><U+0001F3FE> L’ADN de la majorité présidentielle, c’est d’agir en lien étroit avec les élus et au service des habitants. https://t.co/mEhfwum8nq",False,2021-12-13,saidahamada,M,1,0,False
564,404079,"Je participais cet après-midi au travaux du groupe de travail ""#restauration et #alimentation"" de @l_amf. Des retours de terrain précieux des #CollTerr sur l’application de la loi #Egalim : qualité des repas, approvisionnement, menus végétariens et interdiction du #plastique. https://t.co/p37d5ZCHUd",False,2019-10-29,lauriannerossi,F,1,1,True
565,485822,"Les communes souhaitent conserver la gestion de la voirie et c’est tant mieux.
Encore faut-il qu’elles soient en capacité de bien gérer!
Je souhaite un bon rétablissement à ce malheureux cycliste
#AixEnProvence @aixmaville https://t.co/1rvYcpREon",False,2019-10-20,laqhila,M,-1,-1,True
566,676400,"<U+0001F3DB> Adoption à une large majorité du Projet de loi ""Pour un nouveau pacte ferroviaire"" #DirectAN https://t.co/2ysfrNaZhr",False,2018-04-17,YHaury44,M,0,0,True
567,72714,"<U+0001F4DE><U+0001F4FA> ""Dans cette crise, on évoque beaucoup les enjeux de souveraineté. La souveraineté culturelle, la question de la fabrique de l'information, ça a du sens aussi. 
Un pays où l'information serait fragilisée doit nous alerter en tant que citoyens."" @bfmbusiness https://t.co/pnkrAGvks2",False,2020-04-06,auroreberge,F,-1,-1,True
568,231989,Invité de @publicsenat à 8 h https://t.co/v5GUCveRlG,False,2018-05-09,ericcoquerel,M,0,0,True
569,20896,"Commémoration des batailles de la Marne à #Dormans. Merci à @EmmanuelMacron, premier Président de la République à venir honorer ce mémorial de la Grande Guerre. https://t.co/VpVybbu1At",False,2019-11-14,ainakuric,F,1,1,True
570,62807,"L'@ars_pdl et le @Prefet44 ont constaté la gravité de la situation, il est désormais urgent d'agir! J'ai alerté par courrier @EPhilippePM , @agnesbuzyn et l'ensemble des acteurs concernés pour mettre en place au plus vite des solutions pour le territoire de #SaintNazaire! https://t.co/FnmXA8pDdn",False,2019-09-13,audreydufeu,F,-1,-1,True
571,214950,Marine nationale : pourquoi le Styx vient depuis 30 ans à Lézardrieux ? https://t.co/FluPoVgcBy,False,2019-07-21,ebothorel,M,0,0,True
572,110523,.<U+2066>@RichardFerrand<U+2069> pose toutes les données objectives d’une décision salutaire ; l’#obstructionAN ne pouvait plus durer. #reformesdesretraites <U+2066> https://t.co/AYTiIE7Y4b,False,2020-03-01,BQuestel,M,-1,-1,True
573,452426,"concernant le projet de protocole sanitaire ""stations de sports d'hiver"". Ce travail, initié par la préfecture de la Savoie, est le fruit d'échanges entre les élus, les professionnels et les services de l’État. https://t.co/J6Uw0ZnrrH",False,2020-11-20,MartialSaddier,M,0,0,True
574,638396,"<U+0001F4C6> Voici mon agenda prévisionnel de la semaine 40, du 5 au 11 octobre 2020, en espérant que cela permette à chacun de mieux appréhender l’activité parlementaire. N’hésitez pas à me solliciter pour toutes questions à ce sujet <U+27A1><U+FE0F> https://t.co/ymww3ZgeME https://t.co/zXoIPInt19",False,2020-10-05,tgassilloud,M,0,0,True
575,636573,Je participe ce soir à une table ronde sur le système universel de #retraite à l’invitation de @Ch_Hennion et en présence du Haut-Commissaire @delevoye. Des échanges riches sur les enjeux d’un projet de société qui promeut l’équité et est adapté aux carrières du futur ! https://t.co/CbZi9yRj3O,False,2019-11-20,ThierryMichels,M,1,1,True
576,507849,"Merci à @gerard_larcher  pour son soutien ! 

""Nicolas Forissier veut travailler avec tous les départements et territoires de la Région #CentreValdeLoire ""  #CVDL #régionales2021  

https://t.co/iTpRtfwi7V",False,2021-06-17,N_Forissier,M,1,1,True
577,446878,"Candidat aux municipales dans une ville étrangère, le député apparenté LREM @manuelvalls aura-t-il la décence de démissionner de l’Assemblée NATIONALE ? MLP",False,2018-09-24,MLP_officiel,F,-1,-1,True
578,324263,"Permettez-moi de vous souhaiter de bonnes fêtes de fin d'année, pour vous, pour vos familles et vos amis. N'oublions pas celles et ceux qui sont dans la souffrance, qui subissent l'isolement ou la précarité. Plus que jamais, soyons solidaires",False,2019-12-24,JKrabal,M,1,0,False
579,329133,"[<U+0001F1EA><U+0001F1FA>-<U+0001F1E6><U+0001F1F2>] Le Parlement Européen ratifie un accord avec l’Arménie :

https://t.co/Inn5WA49PD

@armenews_NAM",False,2018-07-05,JMarilossian,M,0,0,True
580,198148,Développer l'aide économique au mérite social #circo9507 #legistatives2017 #laRepubliqueEnMarche https://t.co/nO0wehWwWd,False,2017-06-09,DDaSilva95,M,0,0,True
581,339667,"Discours remarquable d'@EmmanuelMacron sur l'Europe, en phase avec ce que nous portons. Aidons-le à bâtir une Europe-puissance !",False,2017-09-27,jclagarde,M,1,1,True
582,277534,"Quand tu apprends que tu viens d'arracher Flixecourt au Front national : 44% là-bas, merci Flixecourt ! #PicardieDebout https://t.co/bkFqHn5Bl9",False,2017-06-12,Francois_Ruffin,M,1,1,True
583,673278,"De la maternelle au lycée : retour sur les réformes engagées avec @jmblanquer pour une école de la République qui tient sa promesse d’égalité ! 

<U+0001F4CD>Réunion publique à Versailles organisée par mon collègue @jnbarrot. https://t.co/TD93zmrSfG",False,2019-04-12,YaelBRAUNPIVET,F,1,1,True
584,221144,"Retrouvez moi demain matin en direct à 8h30 sur @franceinfo, je serai l’invité de @Myriamencaoua et @MMaestracci https://t.co/K5GSc9ifyU",False,2020-09-11,ECiotti,M,0,0,True
585,131532,"Je suis invitée à 22h00 sur le plateau de @CNEWS, pour parler de la mise en œuvre de la réforme du #bac.

<U+0001F4FA> le direct : https://t.co/uPaLpEaOYd https://t.co/93c5ecYmqY",False,2020-01-20,celinecalvez,F,0,0,True
586,516750,"Ce mardi 26 octobre, nous avons adopté le projet de loi de financement de la sécurité sociale #PLFSS pour 2022

Un budget qui poursuit la mise en œuvre du Ségur de la santé, concrétise les engagements présidentiels et franchit une nouvelle étape en faveur du soutien à l’autonomie https://t.co/LafstKUmZc",False,2021-10-26,olivierdam1,M,0,1,False
587,471146,Mon équipe parlementaire et En Marche présente pour le dévoilement de la Mariane avec Emmanuel MACRON et ses deux Ministres,False,2018-07-19,DelponMichelEM,M,0,0,True
588,167070,"Sur le terrain, les aides à domicile restent en attente de masques. L’une d’entre elles me confiait à l’instant son sentiment : « nous sommes les oubliés de la société » ! https://t.co/giQBXm8k2V",False,2020-04-17,DFasquelle,M,-1,-1,True
589,257159,<U+2705>#LoiSchiappa adoptée en 1ère lecture <U+2935><U+FE0F> il nous faut encore changer mentalités et comportements. <U+27A1><U+FE0F>Atelier hier sur les leviers à activer pour enrayer les #harcèlements de rue et en ligne en meute. Beaucoup d’idées des quelques personnes qui ont bravé les pb de circulation! https://t.co/d05cfShA8N,False,2018-05-18,fionalazaar,F,0,0,True
590,462928,Hommage de l'@AssembleeNat à Samuel Paty https://t.co/xsYKTHWU5h,False,2020-10-20,M_Orphelin,M,1,0,False
591,460431,"Belle réunion de formation pour les européennes ce soir au local @FranceInsoumise à Ivry-sur-Seine ! Beaucoup de questions et d’enthousiasme pour cette campagne. Il est temps de faire plier la politique austéritaire européenne !

#MaintenantLePeuple https://t.co/OCksEO0DxH",False,2018-10-11,mathildepanot,F,1,1,True
592,541522,"Avec @yjadot @Csagaspe nous écrivons à la société civile pour lancer nos travaux :

<U+267B><U+FE0F> relocalisation, nouvelles filières, sobriété
<U+0001F477><U+200D><U+2640><U+FE0F> temps de travail, revalorisation métiers féminins, formation
<U+0001F465> partenariats public-commun, utilité sociale des asso

<U+0001F449> https://t.co/agk5c3XUMl https://t.co/kj3rfkROUP",False,2021-10-31,PaulaForteza,F,0,0,True
593,357545,"François Hollande, le destructeur de tout, vient donner des leçons politiciennes au 20h de la télé d'État. Plus trash, tu meurs.",False,2019-03-31,jlmelenchon,M,-1,-1,True
594,661730,Visite du site de Ladoux de Michelin pour échanger avec les entreprises du département @lamontagne_fr #Innovation #Mobilite #RSE https://t.co/Zkt7sAVMWU,False,2018-01-25,Vthomas_63,F,0,0,True
595,441509,.@cestrosi a toujours été fidèle à notre belle vallée de la Tinée. Comment peut-on remettre en cause ce qui a été réalisé pour sauver les emplois valléens et empêcher la désertification de nos villages ? La déloyauté est vraiment devenue la marque de fabrique de certains. https://t.co/aJUhIwU9QC,False,2018-11-08,marinebrenier,F,-1,-1,True
596,634903,"Le passage à 80km/h en Meurthe-et-Moselle a coûté près de 200K€ en panneaux au département que l’Etat n’a compensés que pour 12K€
Quel gâchis
Espérons que les anciens panneaux ont été conservés pour ne pas payer à nouveau pour un retour espéré à 90 km/h @UDC54 @lesRepublicains",False,2019-06-25,thibault_bazin,M,-1,-1,True
